code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,date_registration,target,total_clicks
AAA,2013J,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,Y,-32.0,0,1401.0
AAA,2013J,M,North Western Region,Lower Than A Level,30-40%,35-55,0,60,N,-102.0,0,519.0
AAA,2013J,F,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,-137.0,0,1734.0
AAA,2013J,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,-74.0,0,2386.0
AAA,2013J,M,London Region,A Level or Equivalent,30-40%,35-55,0,330,Y,-16.0,1,1430.0
AAA,2013J,F,London Region,Lower Than A Level,30-40%,35-55,0,60,N,-65.0,1,1022.0
AAA,2013J,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,-123.0,0,1146.0
AAA,2013J,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,-45.0,0,685.0
AAA,2013J,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,-148.0,0,1967.0
AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,-65.0,0,701.0
AAA,2013J,F,North Western Region,Lower Than A Level,80-90%,35-55,0,60,N,-35.0,0,4712.0
AAA,2013J,M,London Region,A Level or Equivalent,50-60%,35-55,0,120,N,-59.0,1,2388.0
AAA,2013J,F,South Region,Lower Than A Level,70-80%,35-55,0,60,N,-46.0,0,1888.0
AAA,2013J,M,North Western Region,HE Qualification,20-30%,55<=,0,60,N,-59.0,0,2385.0
AAA,2013J,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,Y,-36.0,1,319.0
AAA,2013J,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,-49.0,0,3385.0
AAA,2013J,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,60,Y,-32.0,0,1454.0
AAA,2013J,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,-43.0,0,231.0
AAA,2013J,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,-50.0,0,1346.0
AAA,2013J,F,London Region,A Level or Equivalent,70-80%,35-55,0,60,N,-113.0,0,4214.0
AAA,2013J,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,-108.0,0,1401.0
AAA,2013J,F,North Western Region,HE Qualification,30-40%,35-55,0,60,N,-35.0,0,1455.0
AAA,2013J,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,-66.0,0,1080.0
AAA,2013J,F,West Midlands Region,A Level or Equivalent,10-20,35-55,0,60,N,-116.0,0,3236.0
AAA,2013J,F,South Region,A Level or Equivalent,80-90%,35-55,0,120,N,-28.0,1,2543.0
AAA,2013J,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,-74.0,0,1685.0
AAA,2013J,M,South Region,Lower Than A Level,30-40%,35-55,0,60,N,-129.0,0,307.0
AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,150,N,-85.0,0,303.0
AAA,2013J,F,East Midlands Region,HE Qualification,20-30%,35-55,0,60,N,-45.0,1,1129.0
AAA,2013J,M,Wales,A Level or Equivalent,90-100%,35-55,0,60,N,-56.0,1,1726.0
AAA,2013J,F,Scotland,HE Qualification,90-100%,35-55,0,60,N,-101.0,1,0.0
AAA,2013J,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,N,-56.0,0,565.0
AAA,2013J,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,-57.0,0,593.0
AAA,2013J,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,-38.0,0,1814.0
AAA,2013J,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,-24.0,0,445.0
AAA,2013J,F,North Region,HE Qualification,Unknown,0-35,0,60,N,-102.0,0,1588.0
AAA,2013J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,180,N,-53.0,1,2106.0
AAA,2013J,F,Scotland,HE Qualification,90-100%,0-35,0,60,Y,-80.0,0,7182.0
AAA,2013J,M,South East Region,HE Qualification,20-30%,0-35,0,300,N,-129.0,1,0.0
AAA,2013J,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,-22.0,0,2148.0
AAA,2013J,F,London Region,Lower Than A Level,70-80%,35-55,0,60,N,-94.0,0,2146.0
AAA,2013J,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,-185.0,0,749.0
AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,-101.0,1,818.0
AAA,2013J,F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,-17.0,0,574.0
AAA,2013J,M,Scotland,HE Qualification,20-30%,0-35,0,120,N,-35.0,1,1497.0
AAA,2013J,M,South West Region,Lower Than A Level,50-60%,35-55,0,90,N,-38.0,0,3344.0
AAA,2013J,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,-73.0,0,2458.0
AAA,2013J,M,London Region,A Level or Equivalent,10-20,35-55,0,120,Y,-52.0,1,953.0
AAA,2013J,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,-53.0,0,2684.0
AAA,2013J,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,-32.0,0,622.0
AAA,2013J,M,Scotland,Lower Than A Level,80-90%,35-55,0,120,N,-71.0,0,183.0
AAA,2013J,M,South Region,Lower Than A Level,80-90%,35-55,0,180,N,-50.0,0,1611.0
AAA,2013J,M,London Region,Lower Than A Level,80-90%,35-55,0,60,N,-81.0,0,4187.0
AAA,2013J,M,Scotland,HE Qualification,90-100%,55<=,0,60,N,-52.0,0,3424.0
AAA,2013J,M,South Region,HE Qualification,70-80%,55<=,0,60,N,-11.0,0,967.0
AAA,2013J,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,-22.0,0,523.0
AAA,2013J,F,Scotland,HE Qualification,50-60%,55<=,0,60,N,-106.0,1,3115.0
AAA,2013J,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,-46.0,0,323.0
AAA,2013J,M,Wales,Lower Than A Level,80-90%,35-55,0,60,N,-195.0,0,1949.0
AAA,2013J,M,South Region,Lower Than A Level,90-100%,0-35,0,120,N,-59.0,0,1616.0
AAA,2013J,F,East Anglian Region,HE Qualification,90-100%,0-35,0,120,N,-144.0,0,1690.0
AAA,2013J,F,North Western Region,Lower Than A Level,40-50%,0-35,0,240,N,-43.0,0,2864.0
AAA,2013J,M,South East Region,HE Qualification,40-50%,35-55,0,60,N,-65.0,0,3070.0
AAA,2013J,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,-105.0,0,1617.0
AAA,2013J,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,-158.0,0,1078.0
AAA,2013J,M,North Western Region,A Level or Equivalent,20-30%,55<=,0,120,N,-46.0,0,470.0
AAA,2013J,F,North Western Region,HE Qualification,60-70%,35-55,0,60,N,-67.0,0,1189.0
AAA,2013J,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,-65.0,0,1216.0
AAA,2013J,M,South Region,HE Qualification,90-100%,55<=,0,60,N,-87.0,0,1080.0
AAA,2013J,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,-59.0,1,228.0
AAA,2013J,F,North Region,HE Qualification,Unknown,35-55,0,60,N,-153.0,0,2809.0
AAA,2013J,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,-94.0,0,1327.0
AAA,2013J,F,South Region,HE Qualification,80-90%,35-55,0,120,N,-38.0,1,519.0
AAA,2013J,F,South Region,HE Qualification,90-100%,35-55,0,60,N,-67.0,0,4441.0
AAA,2013J,M,Yorkshire Region,HE Qualification,80-90%,55<=,0,60,N,-80.0,0,7262.0
AAA,2013J,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,-31.0,0,650.0
AAA,2013J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,-30.0,0,248.0
AAA,2013J,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,-91.0,0,1591.0
AAA,2013J,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,-35.0,0,1359.0
AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,-81.0,1,493.0
AAA,2013J,M,Ireland,HE Qualification,Unknown,35-55,0,60,N,-16.0,0,988.0
AAA,2013J,M,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,60,N,-63.0,0,1890.0
AAA,2013J,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,-137.0,1,261.0
AAA,2013J,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,Y,-62.0,0,1326.0
AAA,2013J,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,-94.0,0,2905.0
AAA,2013J,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,-74.0,0,1868.0
AAA,2013J,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,-128.0,0,2049.0
AAA,2013J,F,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,-106.0,0,1160.0
AAA,2013J,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,-165.0,0,582.0
AAA,2013J,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,-102.0,0,491.0
AAA,2013J,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,-63.0,0,1181.0
AAA,2013J,F,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,-46.0,0,1473.0
AAA,2013J,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Y,-109.0,0,92.0
AAA,2013J,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,-127.0,0,797.0
AAA,2013J,F,North Western Region,A Level or Equivalent,90-100%,35-55,0,60,N,-38.0,0,1964.0
AAA,2013J,M,South East Region,Lower Than A Level,30-40%,35-55,0,120,N,-48.0,0,2042.0
AAA,2013J,M,East Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,-71.0,0,4109.0
AAA,2013J,F,South West Region,A Level or Equivalent,80-90%,35-55,0,60,N,-52.0,0,2434.0
AAA,2013J,F,South West Region,A Level or Equivalent,40-50%,0-35,0,180,N,-100.0,0,1596.0
AAA,2013J,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,-144.0,0,5974.0
AAA,2013J,M,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,-29.0,0,641.0
AAA,2013J,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,-31.0,0,808.0
AAA,2013J,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,N,-43.0,0,612.0
AAA,2013J,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,60,N,-58.0,0,280.0
AAA,2013J,M,London Region,HE Qualification,20-30%,55<=,0,60,N,-38.0,0,3720.0
AAA,2013J,F,North Region,HE Qualification,10-20,0-35,0,150,N,-31.0,0,309.0
AAA,2013J,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,-25.0,0,2287.0
AAA,2013J,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,-101.0,0,2815.0
AAA,2013J,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,-31.0,0,289.0
AAA,2013J,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,-71.0,0,3929.0
AAA,2013J,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,-109.0,0,2297.0
AAA,2013J,M,South Region,A Level or Equivalent,40-50%,35-55,0,180,N,-87.0,0,472.0
AAA,2013J,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,120,N,-170.0,0,4218.0
AAA,2013J,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,120,N,-58.0,0,758.0
AAA,2014J,M,Scotland,HE Qualification,80-90%,55<=,0,60,N,-52.0,0,2791.0
AAA,2014J,F,South Region,Lower Than A Level,60-70%,0-35,0,60,N,-18.0,0,499.0
AAA,2014J,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,-38.0,0,2223.0
AAA,2014J,M,Yorkshire Region,Lower Than A Level,40-50%,35-55,0,60,N,-130.0,0,1590.0
AAA,2014J,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,-52.0,0,429.0
AAA,2014J,M,North Region,HE Qualification,30-40%,35-55,0,60,N,-74.0,0,340.0
AAA,2014J,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,120,N,-22.0,0,4938.0
AAA,2014J,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,-87.0,0,1480.0
AAA,2014J,M,East Anglian Region,HE Qualification,90-100%,55<=,0,60,N,-72.0,0,3648.0
AAA,2014J,F,Wales,A Level or Equivalent,70-80%,0-35,0,120,N,-80.0,0,1295.0
AAA,2014J,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,-50.0,0,683.0
AAA,2014J,M,South East Region,A Level or Equivalent,80-90%,35-55,0,60,N,-82.0,0,912.0
AAA,2014J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,N,-144.0,0,176.0
AAA,2014J,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,-78.0,0,6396.0
AAA,2014J,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,-58.0,0,950.0
AAA,2014J,M,South Region,Lower Than A Level,80-90%,35-55,0,60,N,-23.0,1,1782.0
AAA,2014J,F,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,-52.0,0,665.0
AAA,2014J,M,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,-41.0,0,656.0
AAA,2014J,M,London Region,Lower Than A Level,80-90%,35-55,0,60,N,-72.0,0,2280.0
AAA,2014J,M,South East Region,Lower Than A Level,10-20,35-55,0,60,N,-106.0,1,802.0
AAA,2014J,M,South Region,Lower Than A Level,70-80%,35-55,1,60,N,-150.0,0,1240.0
AAA,2014J,M,South East Region,Lower Than A Level,90-100%,0-35,0,60,N,-80.0,1,381.0
AAA,2014J,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,-80.0,0,1769.0
AAA,2014J,F,London Region,HE Qualification,20-30%,0-35,0,60,N,-81.0,0,3722.0
AAA,2014J,M,London Region,HE Qualification,80-90%,55<=,0,60,N,-80.0,0,1377.0
AAA,2014J,F,South Region,HE Qualification,90-100%,0-35,0,60,N,-80.0,0,3019.0
AAA,2014J,M,Wales,A Level or Equivalent,40-50%,0-35,0,60,N,-16.0,0,439.0
AAA,2014J,F,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,-92.0,0,1695.0
AAA,2014J,F,South West Region,A Level or Equivalent,60-70%,35-55,0,60,N,-31.0,1,2590.0
AAA,2014J,F,South West Region,A Level or Equivalent,40-50%,35-55,1,60,N,-28.0,0,2259.0
AAA,2014J,F,South East Region,A Level or Equivalent,60-70%,0-35,0,120,N,-44.0,0,2042.0
AAA,2014J,M,South Region,HE Qualification,70-80%,35-55,0,60,N,-36.0,0,2195.0
AAA,2014J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,1,60,N,-143.0,1,1888.0
AAA,2014J,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,-82.0,0,1831.0
AAA,2014J,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,-25.0,0,1252.0
AAA,2014J,M,South East Region,A Level or Equivalent,10-20,0-35,0,60,N,-68.0,0,332.0
AAA,2014J,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,-115.0,0,157.0
AAA,2014J,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,-15.0,0,4000.0
AAA,2014J,M,North Region,Lower Than A Level,0-10%,0-35,0,60,N,-110.0,0,574.0
AAA,2014J,F,East Anglian Region,Lower Than A Level,20-30%,0-35,1,120,N,-82.0,1,73.0
AAA,2014J,F,South East Region,Lower Than A Level,90-100%,35-55,1,60,Y,-51.0,0,610.0
AAA,2014J,M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,-149.0,0,2291.0
AAA,2014J,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,-46.0,0,790.0
AAA,2014J,M,South West Region,A Level or Equivalent,90-100%,0-35,1,210,N,-127.0,0,756.0
AAA,2014J,M,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,-28.0,0,415.0
AAA,2014J,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,120,Y,-30.0,0,368.0
AAA,2014J,M,North Region,Lower Than A Level,60-70%,0-35,1,120,N,-41.0,0,1718.0
AAA,2014J,F,North Western Region,A Level or Equivalent,30-40%,35-55,1,60,Y,-154.0,0,3812.0
AAA,2014J,F,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,-74.0,0,2342.0
AAA,2014J,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,-92.0,0,141.0
AAA,2014J,F,Wales,A Level or Equivalent,0-10%,0-35,0,120,N,-129.0,1,166.0
AAA,2014J,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,-72.0,1,765.0
AAA,2014J,F,East Anglian Region,Lower Than A Level,70-80%,0-35,1,120,N,-156.0,0,2645.0
AAA,2014J,F,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,-57.0,1,4746.0
AAA,2014J,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,1,60,N,-24.0,1,2062.0
AAA,2014J,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,Y,-148.0,0,1300.0
AAA,2014J,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,-22.0,0,1062.0
AAA,2014J,M,South West Region,HE Qualification,70-80%,55<=,0,60,N,-44.0,0,2129.0
AAA,2014J,M,North Region,A Level or Equivalent,10-20,35-55,0,60,N,-85.0,0,812.0
AAA,2014J,F,South East Region,Lower Than A Level,30-40%,35-55,0,60,Y,-89.0,0,4841.0
AAA,2014J,F,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,-30.0,0,1610.0
AAA,2014J,M,London Region,A Level or Equivalent,50-60%,35-55,0,60,N,-115.0,0,3779.0
AAA,2014J,F,East Anglian Region,HE Qualification,90-100%,35-55,0,270,N,-45.0,1,3018.0
AAA,2014J,M,Wales,Lower Than A Level,90-100%,0-35,0,60,N,-23.0,0,833.0
AAA,2014J,M,Yorkshire Region,Lower Than A Level,10-20,35-55,0,60,N,-22.0,0,236.0
AAA,2014J,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,1,60,N,-64.0,0,4497.0
AAA,2014J,M,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,60,N,-30.0,0,1836.0
AAA,2014J,M,East Midlands Region,HE Qualification,10-20,35-55,0,60,N,3.0,0,2135.0
AAA,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,-80.0,0,930.0
AAA,2014J,M,South West Region,HE Qualification,30-40%,35-55,0,60,N,-45.0,0,1114.0
AAA,2014J,M,Scotland,A Level or Equivalent,40-50%,35-55,0,60,N,-68.0,0,4028.0
AAA,2014J,M,Yorkshire Region,HE Qualification,50-60%,0-35,0,60,N,-21.0,0,2386.0
AAA,2014J,M,South Region,Lower Than A Level,50-60%,35-55,0,60,N,-107.0,0,702.0
AAA,2014J,F,East Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,-156.0,0,2811.0
AAA,2014J,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,1,180,N,-135.0,0,1257.0
AAA,2014J,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,-20.0,0,201.0
AAA,2014J,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,-155.0,0,2025.0
AAA,2014J,F,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,-16.0,0,549.0
AAA,2014J,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,-137.0,0,1365.0
AAA,2014J,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,-61.0,0,2883.0
AAA,2014J,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,120,N,-5.0,0,865.0
AAA,2014J,M,Wales,A Level or Equivalent,20-30%,35-55,0,60,N,-50.0,0,1987.0
AAA,2014J,M,South West Region,A Level or Equivalent,10-20,35-55,0,60,N,-109.0,0,6609.0
AAA,2014J,F,London Region,A Level or Equivalent,80-90%,35-55,1,120,N,-156.0,1,426.0
AAA,2014J,M,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,-28.0,0,1178.0
AAA,2014J,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,-73.0,0,2485.0
AAA,2014J,M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,-56.0,0,1594.0
AAA,2014J,M,North Region,Lower Than A Level,Unknown,35-55,0,60,N,-38.0,0,1444.0
AAA,2014J,F,South Region,A Level or Equivalent,30-40%,0-35,0,240,N,-134.0,0,359.0
AAA,2014J,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,1,120,N,-10.0,0,191.0
AAA,2014J,M,East Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,-155.0,0,2080.0
AAA,2014J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,120,N,-43.0,1,251.0
AAA,2014J,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,-155.0,1,2090.0
AAA,2014J,F,East Anglian Region,HE Qualification,50-60%,0-35,0,60,N,-37.0,0,605.0
AAA,2014J,F,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,-20.0,0,537.0
AAA,2014J,F,South East Region,A Level or Equivalent,60-70%,0-35,1,120,N,-11.0,1,2028.0
AAA,2014J,F,East Anglian Region,HE Qualification,50-60%,0-35,0,60,N,-103.0,0,895.0
AAA,2014J,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,-73.0,0,2682.0
AAA,2014J,M,East Anglian Region,HE Qualification,70-80%,0-35,0,60,N,-36.0,0,1157.0
AAA,2014J,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,90,N,-155.0,0,2267.0
AAA,2014J,M,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,-79.0,0,1845.0
AAA,2014J,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,N,-156.0,0,3275.0
AAA,2014J,M,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,-10.0,0,134.0
AAA,2014J,M,East Midlands Region,HE Qualification,90-100%,35-55,0,60,N,-122.0,0,1336.0
AAA,2014J,F,Scotland,HE Qualification,30-40%,35-55,0,60,N,-88.0,0,5805.0
AAA,2014J,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,-52.0,0,311.0
AAA,2014J,M,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,-35.0,0,1859.0
AAA,2014J,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,-50.0,0,7901.0
AAA,2014J,M,North Western Region,A Level or Equivalent,10-20,35-55,0,60,Y,-147.0,0,1422.0
AAA,2014J,M,Wales,A Level or Equivalent,70-80%,35-55,0,60,N,-49.0,0,2219.0
AAA,2014J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,-66.0,0,1097.0
AAA,2014J,M,South Region,HE Qualification,70-80%,55<=,0,60,N,-114.0,0,1642.0
AAA,2014J,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,-84.0,0,1695.0
AAA,2014J,M,Scotland,A Level or Equivalent,70-80%,35-55,0,120,N,-49.0,0,1681.0
AAA,2014J,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,-66.0,0,1604.0
AAA,2014J,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,-35.0,0,193.0
AAA,2014J,M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,-156.0,0,1766.0
AAA,2014J,F,Ireland,A Level or Equivalent,20-30%,35-55,0,60,N,-108.0,0,7163.0
AAA,2014J,F,Scotland,HE Qualification,70-80%,0-35,1,60,N,-24.0,0,381.0
AAA,2014J,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,-135.0,0,3553.0
AAA,2014J,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,-22.0,0,144.0
AAA,2014J,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,-38.0,0,560.0
AAA,2014J,F,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,-81.0,0,2339.0
AAA,2014J,M,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,-123.0,0,1168.0
AAA,2014J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,2.0,0,112.0
AAA,2014J,M,Scotland,HE Qualification,80-90%,35-55,0,60,N,-32.0,0,6965.0
AAA,2014J,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,-22.0,0,1435.0
AAA,2014J,M,Scotland,A Level or Equivalent,90-100%,35-55,0,60,N,-53.0,0,4574.0
AAA,2014J,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,-53.0,0,2141.0
AAA,2014J,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,180,N,-144.0,1,0.0
AAA,2014J,M,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,60,N,-45.0,0,2444.0
AAA,2014J,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,180,N,-144.0,1,0.0
AAA,2014J,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,Y,-128.0,0,487.0
AAA,2014J,M,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,-14.0,0,1043.0
AAA,2014J,F,South Region,HE Qualification,90-100%,35-55,1,60,N,-150.0,0,6588.0
AAA,2014J,M,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,-29.0,0,1648.0
AAA,2014J,M,London Region,HE Qualification,60-70%,0-35,0,60,N,-154.0,0,283.0
AAA,2014J,M,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,-29.0,0,604.0
AAA,2014J,F,South East Region,A Level or Equivalent,20-30%,0-35,1,60,N,-108.0,0,3928.0
AAA,2014J,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,120,N,-70.0,1,93.0
AAA,2014J,M,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,-67.0,0,270.0
AAA,2014J,M,East Anglian Region,HE Qualification,10-20,0-35,0,120,N,-155.0,1,1784.0
AAA,2014J,F,West Midlands Region,HE Qualification,70-80%,0-35,1,60,N,-130.0,0,3178.0
AAA,2014J,M,South Region,HE Qualification,90-100%,0-35,0,60,N,-46.0,0,165.0
AAA,2014J,F,North Region,A Level or Equivalent,Unknown,0-35,0,60,N,-88.0,0,1141.0
AAA,2014J,F,East Anglian Region,A Level or Equivalent,20-30%,35-55,0,120,N,-148.0,0,700.0
AAA,2014J,M,Scotland,HE Qualification,40-50%,35-55,0,120,N,-103.0,1,545.0
AAA,2014J,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,-22.0,0,425.0
AAA,2014J,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,-50.0,0,560.0
AAA,2014J,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,-124.0,0,1427.0
AAA,2014J,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,-130.0,0,944.0
AAA,2014J,M,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,-51.0,0,398.0
AAA,2014J,F,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,-124.0,0,945.0
AAA,2014J,M,North Western Region,HE Qualification,30-40%,0-35,0,60,N,-149.0,0,768.0
AAA,2014J,M,South Region,Lower Than A Level,80-90%,0-35,0,120,N,-96.0,0,1901.0
